Country,Maker/Brand,Type,Group_Segment,Segment,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Region,Total
Romania,Ford,Cars,Unclassified,Unclassified,0,0,0,0,0,0,179008,163350,195237,190964,Central/Eastern Europe,728559
Romania,Roman,Trucks,Unclassified,Unclassified,12,6,0,0,0,0,0,0,0,0,Central/Eastern Europe,18
Romania,Roman,Trucks,Unclassified,Unclassified,0,0,0,34,0,0,0,0,0,0,Central/Eastern Europe,34
Slovakia,VW,Cars,Passenger,Passenger A,127296,172345,113583,119414,115045,92596,69461,90206,46680,42698,Central/Eastern Europe,989324
Slovakia,VW,Cars,SUV,SUV-E,63741,63607,49736,39390,45293,71693,39104,36042,25554,42293,Central/Eastern Europe,476453
Slovakia,Audi,Cars,SUV,SUV-E,47314,82422,106207,88673,66765,50812,49371,56631,52907,74891,Central/Eastern Europe,675993
Slovakia,Audi,Cars,SUV,SUV-E,0,0,0,0,17253,51094,38156,35353,37594,47002,Central/Eastern Europe,226452
Slovakia,Skoda,Cars,Passenger,Passenger A,41974,41280,37577,34681,36057,30389,14059,5220,0,0,Central/Eastern Europe,241237
Slovakia,SEAT,Cars,Passenger,Passenger A,25845,24516,21008,16153,13998,13937,8770,10083,0,0,Central/Eastern Europe,134310
Slovakia,Porsche (2013-),Cars,SUV,SUV-E,0,0,0,0,75337,90396,61805,57219,64553,70947,Central/Eastern Europe,420257
Slovakia,Peugeot (2021-),Cars,Passenger,Passenger B,0,0,0,0,0,0,0,154138,161031,129880,Central/Eastern Europe,445049
Slovakia,Peugeot (2021-),Light Trucks,Passenger,Passenger B,0,0,0,0,0,0,0,14176,11324,13050,Central/Eastern Europe,38550
Slovakia,Citroen (2021-),Cars,Passenger,Passenger B,0,0,0,0,0,0,0,151820,138723,143347,Central/Eastern Europe,433890
Slovakia,Citroen (2021-),Light Trucks,Passenger,Passenger B,0,0,0,0,0,0,0,15690,12509,13757,Central/Eastern Europe,41956
Slovakia,Kia,Cars,Passenger,Passenger C,88278,87103,90347,78395,81013,117860,95080,102597,99500,81477,Central/Eastern Europe,921650
Slovakia,Kia,Cars,SUV,SUV-C,96608,108959,146297,137665,127273,114082,69820,85764,138234,153244,Central/Eastern Europe,1177946
Slovakia,Kia,Cars,SUV,SUV-C,0,0,0,0,0,2395,26592,38281,44110,50191,Central/Eastern Europe,161569
Slovakia,Kia,Cars,MPV,MPV,26372,29322,26765,24054,17129,9556,0,0,0,0,Central/Eastern Europe,133198
Slovakia,Peugeot (-2020),Cars,Passenger,Passenger B,165162,194973,209530,188083,180769,177591,153751,0,0,0,Central/Eastern Europe,1269859
Slovakia,Peugeot (-2020),Light Trucks,Passenger,Passenger B,17840,17076,16795,16415,14909,13775,9127,0,0,0,Central/Eastern Europe,105937
Slovakia,Citroen (-2020),Cars,Passenger,Passenger B,0,0,22107,188491,205405,202136,137476,0,0,0,Central/Eastern Europe,755615
Slovakia,Citroen (-2020),Cars,MPV,MPV,48601,48825,49537,34422,0,0,0,0,0,0,Central/Eastern Europe,181385
Slovakia,Citroen (-2020),Light Trucks,Passenger,Passenger B,0,0,0,10866,12587,14529,9510,0,0,0,Central/Eastern Europe,47492
Slovakia,Land Rover (2008-),Cars,SUV,SUV-D,0,0,0,0,0,0,24901,53854,53557,85967,Central/Eastern Europe,218279
Slovakia,Land Rover (2008-),Cars,SUV,SUV-E,0,0,0,0,0,27137,12205,9689,4755,18489,Central/Eastern Europe,72275
Hungary,Audi,Cars,Passenger,Passenger C,99000,101500,103500,96193,90000,72000,27500,39213,40446,43005,Central/Eastern Europe,712357
Hungary,Audi,Cars,Passenger,Passenger D,17654,37811,35248,27970,17805,20252,12909,10074,10226,11415,Central/Eastern Europe,201364
Hungary,Audi,Cars,SUV,SUV-C,0,0,0,0,3210,121751,116187,124320,128168,138508,Central/Eastern Europe,632144
Hungary,Opel (-2017),Cars,Passenger,Passenger A,12268,0,0,0,0,0,0,0,0,0,Central/Eastern Europe,12268
Hungary,Fiat (-2020),Cars,SUV,SUV-B,3063,0,0,0,0,0,0,0,0,0,Central/Eastern Europe,3063
Hungary,Suzuki,Cars,Passenger,Passenger A,13092,0,0,0,0,0,0,0,0,0,Central/Eastern Europe,13092
Hungary,Suzuki,Cars,Passenger,Passenger B,49469,53986,40173,10433,0,0,0,0,0,0,Central/Eastern Europe,154061
Hungary,Suzuki,Cars,SUV,SUV-B,50617,30565,29348,31360,28771,27382,13311,19235,24904,42869,Central/Eastern Europe,298362
Hungary,Suzuki,Cars,SUV,SUV-C,0,42330,129870,117261,101190,116793,63083,87853,67219,92107,Central/Eastern Europe,817706
Hungary,Mercedes-Benz (2022-),Cars,Passenger,Passenger C,0,0,0,0,0,0,0,0,65480,42881,Central/Eastern Europe,108361
Hungary,Mercedes-Benz (2022-),Cars,Passenger,Passenger C,0,0,0,0,0,0,0,0,56023,74706,Central/Eastern Europe,130729
Hungary,Mercedes-Benz (2022-),Cars,SUV,SUV-D,0,0,0,0,0,0,0,0,22608,25524,Central/Eastern Europe,48132
Hungary,Mercedes-Benz (-2021),Cars,Passenger,Passenger C,0,0,0,0,0,111120,131081,98055,0,0,Central/Eastern Europe,340256
Hungary,Mercedes-Benz (-2021),Cars,Passenger,Passenger C,109403,118375,108667,90166,78174,71919,73296,57664,0,0,Central/Eastern Europe,707664
Hungary,Mercedes-Benz (-2021),Cars,MPV,MPV,40887,107482,104662,93475,85389,0,0,0,0,0,Central/Eastern Europe,431895
Hungary,Other,Light Trucks,Unclassified,Unclassified,3000,3000,3000,3000,3000,3000,2700,3000,3000,3000,Central/Eastern Europe,29700
Hungary,n.a.,Trucks,Unclassified,Unclassified,0,0,0,0,0,0,0,0,0,0,Central/Eastern Europe,0
Hungary,n.a.,Buses,Unclassified,Unclassified,0,0,0,0,0,0,0,0,0,0,Central/Eastern Europe,0
USA,VW,Cars,Passenger,Passenger D,117628,87156,93334,61206,46893,9924,22996,25199,14,0,America,464350
USA,VW,Light Trucks,SUV,SUV-C,0,0,0,0,0,0,0,0,8826,50570,America,59396
USA,VW,Light Trucks,SUV,SUV-D,0,0,205,51219,77142,98197,100084,114232,119713,110763,America,671555
USA,Toyota,Cars,Passenger,Passenger C,189314,190514,182025,163832,136108,157489,141586,128297,132684,156219,America,1578068
USA,Toyota,Cars,Passenger,Passenger D,72277,69087,50898,39635,34896,32892,23228,19874,17246,0,America,360033
USA,Toyota,Cars,Passenger,Passenger D,446904,445242,436404,339297,351652,359782,292239,296936,307470,310155,America,3586081
USA,Toyota,Light Trucks,SUV,SUV-C,0,0,0,0,0,0,0,12303,74535,94535,America,181373
USA,Toyota,Light Trucks,SUV,SUV-D,0,0,0,0,0,0,0,0,0,58542,America,58542
USA,Toyota,Light Trucks,SUV,SUV-D,182477,198327,229513,274762,293089,265843,241962,292479,271386,214680,America,2464518
USA,Toyota,Light Trucks,SUV,SUV-D,0,0,0,0,0,0,36254,76869,77233,78944,America,269300
USA,Toyota,Light Trucks,SUV,SUV-D,40006,19094,5821,0,0,0,0,0,0,0,America,64921
USA,Toyota,Light Trucks,SUV,SUV-E,23130,22842,20441,11871,12548,9072,7739,7436,6133,24256,America,145468
USA,Toyota,Light Trucks,MPV,MPV,143915,154478,151905,125805,116757,87307,52173,127270,79686,77880,America,1117176
USA,Toyota,Light Trucks,Pickup Truck,Pickup Truck,105796,110911,127884,129958,123339,106919,72973,50639,0,0,America,828419
USA,Toyota,Light Trucks,Pickup Truck,Pickup Truck,130872,121999,133767,136761,129552,123997,97136,86546,120056,157616,America,1238302
USA,Lexus,Cars,Passenger,Passenger E,0,4088,43588,41657,43681,51660,38637,44523,43187,44749,America,355770
USA,Lexus,Light Trucks,SUV,SUV-D,0,0,0,0,0,0,0,0,0,11958,America,11958
USA,Hino,Medium/Heavy Trucks,Unclassified,Unclassified,8080,9511,9801,9019,10872,10490,6305,695,0,0,America,64773
USA,Nissan,Cars,Passenger,Passenger C,32201,19340,13863,8719,23903,16022,12575,12262,13150,12091,America,164126
USA,Nissan,Cars,Passenger,Passenger C,4948,0,0,0,0,0,0,0,0,0,America,4948
USA,Nissan,Cars,Passenger,Passenger D,366472,346530,327541,261872,219599,225934,118258,101732,144622,154572,America,2267132
USA,Nissan,Cars,Passenger,Passenger E,58156,55240,70745,69963,42561,30427,17075,15216,9202,9387,America,377972
USA,Nissan,Light Trucks,SUV,SUV-D,13199,17440,1,0,0,0,0,0,0,0,America,30640
USA,Nissan,Light Trucks,SUV,SUV-D,7221,89330,98616,93919,90359,85402,55874,50791,35268,35903,America,642683
USA,Nissan,Light Trucks,SUV,SUV-D,112755,105073,111266,94834,76491,76781,51960,32250,80630,85636,America,827676
USA,Nissan,Light Trucks,SUV,SUV-D,165616,172938,170816,169676,167934,159784,90180,138479,127256,178047,America,1540726
USA,Nissan,Light Trucks,SUV,SUV-D,19786,10741,0,0,0,0,0,0,0,0,America,30527
USA,Nissan,Light Trucks,Pickup Truck,Pickup Truck,91106,60135,99266,89065,76681,80207,28352,65526,86316,71725,America,748379
USA,Nissan,Light Trucks,Pickup Truck,Pickup Truck,12360,16753,43417,65959,53152,18952,26143,23153,15142,20868,America,295899
USA,Nissan,Light Trucks,Unclassified,Unclassified,15098,18143,19220,18189,23935,14965,13036,9124,0,0,America,131710
USA,Infiniti,Light Trucks,SUV,SUV-E,48640,50730,52570,58390,60704,54562,17616,3255,27164,37952,America,411583
USA,Jeep (2021-),Light Trucks,SUV,SUV-C,0,0,0,0,0,0,0,58542,58392,11904,America,128838
USA,Jeep (2021-),Light Trucks,SUV,SUV-C,0,0,0,0,0,0,0,249542,254797,205941,America,710280
USA,Jeep (2021-),Light Trucks,SUV,SUV-E,0,0,0,0,0,0,0,301181,266967,294909,America,863057
USA,Jeep (2021-),Light Trucks,SUV,SUV-E,0,0,0,0,0,0,0,0,12975,13736,America,26711
USA,Jeep (2021-),Light Trucks,SUV,SUV-E,0,0,0,0,0,0,0,21042,47452,50765,America,119259
USA,Jeep (2021-),Light Trucks,Pickup Truck,Pickup Truck,0,0,0,0,0,0,0,91755,99454,63944,America,255153
USA,Dodge (2021-),Light Trucks,SUV,SUV-E,0,0,0,0,0,0,0,67775,68651,78669,America,215095
USA,Ram (2021-),Light Trucks,Pickup Truck,Pickup Truck,0,0,0,0,0,0,0,381188,374117,323583,America,1078888
USA,Chevrolet,Cars,Passenger,Passenger B,0,0,3381,26748,31256,23428,30218,19515,14793,24164,America,173503
USA,Chevrolet,Cars,Passenger,Passenger B,105499,60748,48879,34324,20578,12694,11054,0,0,0,America,293776
USA,Chevrolet,Cars,Passenger,Passenger C,290028,269437,211929,131617,123168,18637,0,0,0,0,America,1044816
USA,Chevrolet,Cars,Passenger,Passenger C,20699,15741,32488,21871,24913,3228,0,0,0,0,America,118940
USA,Chevrolet,Cars,Passenger,Passenger D,0,10251,100188,59869,55505,41858,27797,22399,29313,35951,America,383131
USA,Chevrolet,Cars,Passenger,Passenger D,17971,29584,30137,14747,16739,18605,5520,0,0,0,America,133303
USA,Chevrolet,Cars,Passenger,Passenger D,216498,181443,277904,161816,148726,123451,110192,26860,118532,128957,America,1494379
USA,Chevrolet,Cars,Passenger,Passenger E,39918,40403,38030,21999,21137,14651,22076,36010,38333,41181,America,313738
USA,Chevrolet,Light Trucks,SUV,SUV-C,0,0,0,0,0,0,0,14911,27094,52486,America,94491
USA,Chevrolet,Light Trucks,SUV,SUV-C,44319,33264,0,0,0,0,0,0,0,0,America,77583
USA,Chevrolet,Light Trucks,SUV,SUV-D,107626,127332,131820,124991,165820,147735,140119,114573,118000,131060,America,1309076
USA,Chevrolet,Light Trucks,SUV,SUV-E,57440,69194,65448,68032,71118,52664,36304,50741,57179,59257,America,587377
USA,Chevrolet,Light Trucks,SUV,SUV-E,110533,117071,121517,129471,129415,106712,98645,121863,126134,129889,America,1191250
USA,Chevrolet,Light Trucks,Pickup Truck,Pickup Truck,17903,96409,117484,149727,138658,113625,94569,85193,98629,69973,America,982170
USA,Chevrolet,Light Trucks,Pickup Truck,Pickup Truck,359342,369564,398949,402888,340712,306838,331498,393367,329533,315854,America,3548545
USA,Chevrolet,Light Trucks,Unclassified,Unclassified,82376,70578,85911,69785,68722,73922,52083,29343,51959,34114,America,618793
USA,Chevrolet,Light Trucks,Unclassified,Unclassified,0,0,231,667,259,500,438,506,520,336,America,3457
USA,Chevrolet,Medium Trucks,Pickup Truck,Pickup Truck,0,0,0,0,125,11546,7053,7716,0,0,America,26440
USA,Chevrolet,Medium Trucks,Unclassified,Unclassified,0,0,1208,1979,3316,4618,3497,6168,5083,7254,America,33123
USA,Buick,Cars,Passenger,Passenger C,47181,41929,28395,0,0,0,0,0,0,0,America,117505
